account,postdate,tweet,link,topic_tag,comments,retweets,likes,shares,replysource,platform,views,page
konnivartha3,2025-04-25 01:43:39+00:00,"National Zero Measles-Rubella Elimination Campaign on the occasion of World Immunization Week केंद्रीय स्वास्थ्य मंत्री श्री जेपी नड्डा ने विश्व टीकाकरण सप्ताह के अवसर पर राष्ट्रीय शून्य खसरा-रूबेला उन्मूलन अभियान का शुभारंभ किया உலக நோய்த்தடுப்பு மருந்து வாரத்தை முன்னிட்டு, ரூபெல்லா, தட்டம்மை ஒழிப்புக்கான தேசிய பிரச்சாரத்தை மத்திய சுகாதார அமைச்சர் திரு ஜே பி நட்டா தொடங்கி வைத்தார்  https://www.konnivartha.com/2025/04/25/national-zero-measles-rubella-elimination-campaign-on-the-occasion-of-world-immunization-week/  #HealthandFamilyWelfare #JagatPrakashNadda #MeasleRubella #Rubella #खसरारूबेला #रूबेला #ரூபெல்லா",https://www.instagram.com/p/DI2f6CbvEzE/,,0,0,0,,,instagram,,
schcontario,2025-04-24 15:02:25+00:00,"SCHC is hosting a #Measles, #Mumps and #Rubella #clinic on April 25th and 26th for children 12 months+ who are not up-to-date! No OHIP is needed.  Book your appointment at 👉🏾 https://outlook.office.com/owa/calendar/MMRVaccineClinic@schcontario.ca/bookings/ (link in bio)  #clinic #scarborough #health #ScarboroughStrong",https://www.instagram.com/p/DI1Wg7XT8RE/,,0,0,6,,,instagram,,
tttcbvbd,2025-05-07 03:00:08+00:00,"❤️ VẮC-XIN TRƯỚC HÔN NHÂN – KHỞI ĐẦU HÀNH TRÌNH LÀM CHA MẸ KHỎE MẠNH 📌 Lời khuyên từ chuyên gia: Tiêm phòng #Rubella, #Viêm_gan_B, #HPV… trước khi kết hôn  Bạn sắp bước vào hành trình thiêng liêng của hôn nhân và làm cha mẹ? 💍 Hãy bắt đầu hành trình ấy bằng một bước chuẩn bị quan trọng nhưng thường bị bỏ quên: TIÊM PHÒNG TRƯỚC HÔN NHÂN.  💡 Vì sao cần tiêm vắc-xin trước khi kết hôn? Tiêm phòng trước hôn nhân không chỉ là bảo vệ bản thân, mà còn là món quà sức khỏe dành cho người bạn đời và những đứa trẻ trong tương lai. 💑  Các bệnh truyền nhiễm như Rubella, Viêm gan B, HPV... đều có thể ảnh hưởng nghiêm trọng đến thai kỳ và khả năng sinh sản nếu không được phòng ngừa từ sớm.  💉 Các vắc-xin quan trọng nên tiêm trước khi kết hôn: #Rubella (sởi – quai bị – rubella) ➤ Rubella nếu mắc trong thai kỳ có thể gây dị tật thai nhi. ✅ Nên tiêm ít nhất 3 tháng trước khi mang thai.  #Viêm_gan_B ➤ Lây qua đường tình dục và từ mẹ sang con. ✅ Cả nam và nữ đều nên tiêm để bảo vệ bản thân và em bé sau này.  #HPV (Human Papillomavirus) ➤ Nguyên nhân chính gây ung thư cổ tử cung ở nữ giới và mụn cóc sinh dục ở cả hai giới. ✅ Tiêm càng sớm càng tốt, lý tưởng trước 26 tuổi.  #Thủy_đậu, #Cúm, #Bạch_hầu – #Ho_gà – #Uốn_ván ➤ Các bệnh này có thể ảnh hưởng nghiêm trọng đến sức khỏe thai phụ và thai nhi.  🏥 #Trung_tâm_Tiêm_chủng #Bệnh_viện_Bưu_Điện đồng hành cùng bạn Tại #Trung_tâm_Tiêm_chủng_Bệnh_viện_Bưu_Điện, bạn sẽ được tư vấn cá nhân hóa theo độ tuổi, giới tính và kế hoạch sinh con. Đội ngũ chuyên gia sẽ giúp bạn xây dựng lộ trình tiêm phù hợp nhất 💼.  🎁 Tháng này, đừng bỏ lỡ cơ hội ưu đãi #GIẢM 5% cho tất cả các gói tiêm chủng tại Trung tâm!  📍 Địa chỉ: 49 Trần Điền, phường Định Công, Hà Nội 📞 Hotline: 081 661 5858  Hãy chuẩn bị sức khỏe thật tốt cho hành trình hôn nhân và làm cha mẹ! 🌸  #TiemPhongTruocHonNhan #VacxinHonNhan #TiemChungBuuDien #SucKhoeSinhSan #VacxinRubella #VacxinHPV #VacxinViemGanB #HonNhanVaGiaDinh #TiemChungAnToan",https://www.instagram.com/p/DJViMvmh1BG/,,0,0,0,,,instagram,,
merseycarenhsft,2025-04-30 10:30:02+00:00,"#WorldImmunisationWeek, is a perfect reminder that vaccines protect against serious illnesses like #Measles, #Mumps and #Rubella (#MMR) 💉  If your child’s missed a dose, it’s not too late, contact your local #Immunisation Team ⬇  https://www.merseycare.nhs.uk/imms  #EveryDoseCounts",https://www.instagram.com/p/DJEUHQ-NxVI/,,0,0,0,,,instagram,,
bewustzijnover,2025-04-30 07:05:56+00:00,"💔 Real Story  Als mama van een zoon die EXACT hetzelfde heeft gehad net als hij 1 jaar was is dit hartverscheurend om te weten. Zijn oog ging op 1 week tijd compleet naar binnen. 😭  😖 Vaccins geven ook oogzenuwschade  💉Staat in de bijsluiter.  💉Nooit gezien toen.  💉Nooit gelezen.  💉Nooit voor gewaarschuwd of geïnformeerd  💉Heeft 1 jaar met een totaal schuin oog gelopen want hij was te klein om het recht te zetten 💉 Het heet strabisme.  💉 Hij was geopereerd als hij 2j was 💉Heel regelmatig naar de oogarts erna 💉 Zijn oog nog jaren moeten afplakken met een pleister om zijn ‘slecht’ oog te versterken  Toppunt: de zus heeft het erna ook gehad maar minder erg… ook strabisme. “Het zal in de familie liggen mevrouw” werd ons meegedeeld. Dochter ook geopereerd. Ook lange tijd oogartsen en het oog ook afplakken. We wisten van niets!   Om dan nu, na AL die jaren, erachter te komen dat dit komt van de vaccins op 1 jaar.  - Mazelen Bof Rubella - Pneumokokken 13  Mijn kinderen zijn levenslang beschadigd door de vaccinaties, beide zijn nu aan het brillen.   🥺👀😒💔  #oogschade #zenuwschade #vaccinatieschade #nietgeinformeerd #vaccins #vaccinaties #mmr #mbr #mazelen #bof #rubella #pneumokokken",https://www.instagram.com/p/DJD8w5YsUBM/,,0,0,0,,,instagram,,
aquatreattherapy.id,2025-04-29 06:43:54+00:00,"Kado Terindah Setelah Ujian Berat “Setelah dua kali mengalami keguguran, Allah akhirnya menghadirkan empat buah hati yang luar biasa dalam kehidupan kami.”  Semoga keempat anak ini tumbuh menjadi pribadi yang sholeh, sholehah, dan selalu dalam lindungan Allah. Aamiin.  🤍  #Aquatreattherapy #Aquatreattherapyindonesia #AQTI  #TORCH #TORCHdanSolusinya  #Tokso #Rubella #CMV #Herpes #Seminar #Tokso #Toxoplasmagondii #Sulithamil #Gagalhamil #Tipshamil #tipspasutri",https://www.instagram.com/p/DJBVcpPymNS/,,0,0,20,,,instagram,,
hseimm,2025-05-02 09:10:00+00:00,"#ThenAndNow: Rubella  Then: Rubella may seem mild, but if caught in pregnancy it can cause miscarriage or serious birth defects (Congenital Rubella Syndrome).  Now: Thanks to the MMR vaccine, rubella is now very rare in Ireland.  Vaccination protects you and your future children.  #ThenAndNow #HumanlyPossible #NIO20 #EIW2025 #Rubella #VaccinesWork",https://www.instagram.com/p/DJJUjWtsgRa/,,0,0,14,,,instagram,,
immunize.ca,2025-04-28 22:00:27+00:00,"The #measles, #mumps, and #rubella (#MMR) vaccine: What you need to know | an informative factsheet from Immunize Canada | https://immunize.ca/sites/default/files/Resource%20and%20Product%20Uploads%20(PDFs)/Products%20and%20Resources/Measles/mmr_factsheet_web_e.pdf #VaccinesWork #DontLetHistoryRepeatItself #GetImmunized #NIAW2025",https://www.instagram.com/p/DJAZiI6tlFd/,,0,0,5,,,instagram,,
salsabila_homecare,2025-05-08 04:19:49+00:00,"Banyak yg belum tau kapan vaksin campak ini diberikan.  Anak menerima vaksin campak secara terpisah sebanyak 3 kali, yakni saat berumur 9 bulan dan diulangi pada usia 24 bulan dan 6 tahun.   Khusus untuk anak yang mendapat imunisasi MR/MMR saat berumur 15 bulan, pemberian vaksin tetap 3 kali, tapi yang terakhir adalah ketika umurnya 5-6 tahun.  Nah, coba deh bunda liat KMS ny . Apa sudah lengkap pemberian vaksinnya ? Kalo belum, yuk hubungi @salsabila_homecare untuk vaksin MR dirumah. 😊 klik link di BIO ya  #imunisasimr #imunisasicampak #imunisasianak #imunisasilengkap #imunisasicampakrubella #imunisasiwajib #imunisasiwajib #imunisasidasar #vaksin #campak #viruscampak #mumps #rubella #gondongan #campakjerman #morbili #bidanputrisalsabila #salsabila_homecare #homecarevaksin #homevisitvaksin #homecarebidan #vaksinasi #imunitasanak #imunitas #homecarevaksintangerang #yukvaksin #vaksinpanggilantangerang",https://www.instagram.com/p/DJYQHN-Sjpd/,,0,0,1,,,instagram,,
dr.barbarakarinvela,2025-04-27 15:37:25+00:00,"Country-specific risks are those that may be picked up in their destination, such as foodborne, waterborne, bloodborne, and respiratory diseases. Many of these can be easily prevented with the appropriate vaccine and advice on how the diseases are commonly transmitted.  Anyone who is going to travel outside of the UAE should undergo a pre-travel health assessment as a preventative measure. Travel consultations inform patients of what preparations they need to undertake prior to their trip to ensure their health and safety is a considered part of their travels.  #drbarbarakarinvela #travelvaccines #malaria #malariaprophylaxis #travelersdiarrhea #diarrhea #travelvaccines #travelers #diseases #cholera #hepatitisa #hepatitisb #typhoid #japaneseencephalitis #malariatablets #measles #mumps #rubella #meningitis #polio #diphtheria #tetanus #rabiestickborneencephalitis #yellowfever",https://www.instagram.com/p/DI9I6hvglTe/,,0,0,4,,,instagram,,
jono.pa,2025-05-05 19:03:04+00:00,"🩺 German Measles (Rubella): A PA Student’s Guide to Exanthem #3 🌸  Rubella, also known as German measles, is a mild but highly contagious viral illness that poses serious risks in pregnancy. Recognizing this exanthem is crucial for preventing congenital complications! 🚨  💥 What is Rubella? Cause: Rubella virus (a Togavirus). Transmission: Respiratory droplets; incubation period 14-21 days. Key Concern: Congenital rubella syndrome (CRS) in pregnancy.  🔍 Classic Signs and Symptoms: Prodromal Phase (Often mild or absent in children) Low-grade fever, headache. Postauricular, occipital, and posterior cervical lymphadenopathy (classic finding!). Rubella Rash (Appears 1-5 days after prodrome) Pink, maculopapular rash that starts on the face and spreads downward. Spreads faster than measles and fades within 3 days (""3-day measles""). Forchheimer Spots (25% of cases) Small, red spots on the soft palate.  ⚡ Diagnosis: Clinical Diagnosis (based on symptoms and history). Confirmatory Tests: Rubella IgM antibodies (serology). PCR of nasopharyngeal swab.  ⚡ Management: Supportive Care (hydration, fever control). Isolation Precautions: Droplet precautions for 7 days after rash onset. Pregnancy Consideration: Congenital rubella syndrome (CRS) risk → requires IgG testing and counseling.  ⚡ Congenital Rubella Syndrome (CRS) Risks: Highest risk if infection occurs in the 1st trimester. Classic triad: Sensorineural deafness (most common). Cardiac defects (PDA, pulmonary artery stenosis). Cataracts or microphthalmia. Other complications: Hepatosplenomegaly, blueberry muffin rash, mental disability.  ⚡ Prevention: ✅ MMR Vaccine 2-dose schedule (1st dose at 12-15 months, 2nd dose at 4-6 years). Preconception Screening: Women of childbearing age should confirm immunity before pregnancy.  📚 Pro Tip: Think ""Postauricular lymphadenopathy + descending rash = Rubella.""  #PAStudent #FuturePA #Rubella #GermanMeasles #Exanthem #MMRVaccine #Pediatrics #PANCEPrep #MedicalEducation #PAJourney #LearnMedicine #InfectiousDisease #CongenitalRubella #PAGuide",https://www.instagram.com/p/DJSGzU3T2Pm/,,0,0,3,,,instagram,,
immunize.ca,2025-05-01 16:01:38+00:00,"The #measles, #mumps, and #rubella (#MMR) vaccine: What you need to know | informative factsheet from Immunize Canada | https://immunize.ca/sites/default/files/Resource%20and%20Product%20Uploads%20(PDFs)/Products%20and%20Resources/Measles/mmr_factsheet_web_e.pdf #VaccinesWork #GetImmunized",https://www.instagram.com/p/DJHe2q3zGFm/,,0,0,6,,,instagram,,
doula_lindsay_757,2025-04-16 02:17:05+00:00,"Repost from @infantrisk • Measles is a virus which spreads easily from person to person, especially through coughs, sneezes, and even just being in the same room as someone who is sick. 🤧 The virus can linger in the air for up to two hours after an infected person leaves. If someone is not immune, there’s a very high chance (up to 90%) they’ll get sick after being exposed.  Symptoms of measles usually start with a high fever, feeling very tired, and three main signs: cough, runny nose, and red, watery eyes. 🌡 Tiny white spots may appear inside the mouth (called Koplik spots), and a rash soon follows—starting on the face and spreading down the body.  For babies and young children, measles can be especially dangerous. It can lead to pneumonia, swelling of the brain (encephalitis), and a weakened immune system which makes it easier to catch other illnesses for several years afterward.  Breastfeeding and the Measles Vaccine: If you’re a breastfeeding mom 🤱 and haven’t had your MMR vaccine (for measles, mumps, and rubella), it’s safe to get it—even while nursing. The vaccine does not harm your baby, and it may actually help.  While breastfeeding doesn’t directly protect your baby from catching measles, your body might pass some helpful antibodies through your milk after you get vaccinated. Researchers are currently studying this to see just how much protection breast milk might offer.  What About Vitamin A?: Vitamin A has been used in the treatment of measles in certain patients. However, it’s a fat-soluble vitamin, which means too much of it can build up in the body and cause toxicity. Vitamin A also transfers into breast milk, and large maternal doses during breastfeeding could pose risks to the infant.  📲 Visit infantrisk.com for greater details and access to research.  #InfantRiskCenter #BreastfeedingSupport #MommyMeds #infantriskhcp #ibclc #breastfeeding #breastmilk #MMR #MMRvaccine #measels #mumps #rubella #measlesmumpsrubella",https://www.instagram.com/p/DIfYlCbuc0A/,,0,0,0,,,instagram,,
fertilitynestcoach,2025-04-07 11:39:51+00:00,"🔹Understanding TORCH Infections: Impct on Fertility and Pregnancy 🔹 Link in Stories & Highlights ✨  Introduction TORCH infections are a group of infectious diseases that can affect pregnant women and their unborn babies. The acronym TORCH stands for Toxoplasmosis, Other (such as syphilis, varicella-zoster, parvovirus B19), Rubella, Cytomegalovirus (CMV), and Herpes simplex virus (HSV). These infections can have significant implications for both fertility and pregnancy outcomes. This blog post will explore each component of the TORCH complex, how they can impact fertility, and the measures that can be taken to mitigate their effects....  https://fertility-nest.com/2024/07/27/understanding-torch-infections-impact-on-fertility-and-pregnancy/  #torch #torchinfections #toxoplasmosis #syphillis #rubella #cytomegalovirus #herpessimplexvirus #fertilitysupport #fertilityjourney #wellness #ttc #ttccommunity #ttccommunitysupport",https://www.instagram.com/p/DIJN0wRR1GK/,,0,0,6,,,instagram,,
